Time:	eggs:	instar1:	instar2:	instar3:	pupae:	males:	females:	
86	0	0	0	0	0	0	0	
87	0	0	0	0	0	0	0	
88	0	0	0	0	0	0	0	
89	0	0	0	0	0	0	0	
90	0	0	0	0	0	0	0	
91	0	0	0	0	0	0	0	
92	0	0	0	0	0	0	0	
93	0	0	0	0	0	0	0	
94	0	0	0	0	0	0	0	
95	0	0	0	0	0	0	0	
96	0	0	0	0	0	0	0	
97	0	0	0	0	0	0	0	
98	0	0	0	0	0	0	0	
99	0	0	0	0	0	0	0	
100	0	0	0	0	0	0	0	
101	0	0	0	0	0	0	0	
102	0	0	0	0	0	0	0	
103	0	0	0	0	0	0	0	
104	0	0	0	0	0	0	0	
105	0	0	0	0	0	0	0	
106	0	0	0	0	0	0	0	
107	0	0	0	0	0	0	0	
108	0	0	0	0	0	0	0	
109	0	0	0	0	0	0	0	
110	0	0	0	0	0	0	0	
111	0	0	0	0	0	0	0	
112	0	0	0	0	0	0	0	
113	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	
115	0	0	0	0	0	0	0	
116	0	0	0	0	0	0	0	
117	0	0	0	0	0	0	0	
118	0	0	0	0	0	0	0	
119	0	0	0	0	0	0	0	
120	0	0	0	0	0	0	0	
121	0	0	0	0	0	0	0	
122	0	0	0	0	0	0	0	
123	0	0	0	0	0	0	0	
124	0	0	0	0	0	0	0	
125	0	0	0	0	0	0	0	
126	0	0	0	0	0	0	0	
127	0	0	0	0	0	0	0	
128	0	0	0	0	0	0	0	
129	0	0	0	0	0	0	0	
130	0	0	0	0	0	0	0	
131	0	0	0	0	0	0	0	
132	0	0	0	0	0	0	0	
133	0	0	0	0	0	0	0	
134	0	0	0	0	0	0	0	
135	0	0	0	0	0	0	0	
136	6.23803	0.0672683	0.000357902	1.8475e-06	1.52321e-08	9.28552e-11	9.73289	
137	8.81539	0.190166	0.00203837	2.11463e-05	3.58485e-07	4.6539e-09	9.43758	
138	10.1977	0.319465	0.00511264	7.85771e-05	1.98261e-06	3.86423e-08	9.13325	
139	11.4959	0.462049	0.00994067	0.000204945	6.95107e-06	1.83685e-07	8.83802	
140	13.7663	0.655334	0.0179717	0.000478339	2.10052e-05	7.29771e-07	8.56738	
141	14.2957	0.815719	0.0268221	0.000850385	4.47921e-05	1.87648e-06	8.28004	
142	15.5363	1.00977	0.0393111	0.00147395	9.18561e-05	4.62152e-06	8.01278	
143	16.5066	1.20995	0.0545213	0.00236212	0.000170275	1.00359e-05	7.75055	
144	19.5529	1.52906	0.0787871	0.00397308	0.000332835	2.34134e-05	7.51747	
145	23.9356	2.00862	0.115872	0.00671955	0.000649756	5.44515e-05	7.30041	
146	26.8371	2.53813	0.162535	0.0105359	0.00114696	0.000111009	7.08382	
147	28.9504	3.10255	0.221071	0.0158308	0.00190895	0.000209847	6.87051	
148	29.9423	3.64005	0.288797	0.022648	0.0029861	0.000366585	6.6579	
149	31.9203	4.30367	0.380767	0.0329037	0.00474039	0.000654595	6.45785	
150	34.407	5.11773	0.503319	0.0480009	0.00755345	0.0011765	6.26708	
151	35.6703	5.91355	0.643527	0.06709	0.0114487	0.00198588	6.0789	
152	37.5756	6.88889	0.829515	0.0948386	0.0175508	0.00341836	5.90021	
153	37.9101	7.74295	1.02732	0.12738	0.0253546	0.0054594	5.7235	
154	36.8611	8.39676	1.22429	0.16324	0.0346734	0.00815021	5.54691	
155	34.7518	8.80628	1.4073	0.200393	0.0451102	0.0114492	5.36885	
156	33.1997	9.20732	1.61182	0.245963	0.0586113	0.016178	5.20108	
157	32.4178	9.67626	1.85032	0.30373	0.0766692	0.0232278	5.04602	
158	31.9647	10.1823	2.1156	0.373293	0.0997816	0.0333063	4.90154	
159	32.6722	10.9385	2.45513	0.467487	0.13261	0.0495428	4.774	
160	33.4264	11.8327	2.84885	0.58256	0.175099	0.0733886	4.66016	
161	33.9209	12.7799	3.28573	0.716522	0.227237	0.106569	4.56098	
162	34.2202	13.7829	3.77551	0.873558	0.291008	0.15259	4.47975	
163	34.2628	14.7167	4.28796	1.04613	0.364122	0.211975	4.4177	
164	34.1033	15.5475	4.80858	1.23088	0.445484	0.285931	4.37615	
165	33.5309	16.1398	5.28633	1.41141	0.528648	0.369599	4.34984	
166	33.1633	16.7108	5.77738	1.6071	0.621061	0.473256	4.34989	
167	32.8553	17.2179	6.25942	1.80935	0.719623	0.595971	4.37534	
168	32.4503	17.5983	6.70334	2.00624	0.819183	0.732985	4.42126	
169	32.5561	18.0898	7.18054	2.22435	0.930553	0.904661	4.50915	
170	32.8123	18.6089	7.65847	2.44822	1.04753	1.10538	4.63333	
171	33.0934	19.0179	8.08585	2.65494	1.15955	1.31713	4.77687	
172	33.4763	19.4086	8.48676	2.8537	1.26931	1.54695	4.94631	
173	34.1409	19.996	8.9333	3.07252	1.38839	1.8265	5.17261	
174	35.098	20.5604	9.35632	3.27867	1.50294	2.12051	5.42325	
175	36.2472	21.1641	9.7697	3.47771	1.61421	2.43316	5.70164	
176	37.5355	21.8287	10.1806	3.67141	1.72232	2.76414	6.00744	
177	38.3391	22.595	10.6174	3.87073	1.83127	3.1288	6.35364	
178	39.877	23.3373	11.0463	4.0618	1.93601	3.49926	6.71749	
179	42.0338	24.108	11.4593	4.24205	2.03518	3.86659	7.08992	
180	44.188	25.0318	11.8924	4.42433	2.13319	4.24973	7.48727	
181	46.5407	26.0543	12.344	4.6066	2.22962	4.63962	7.9013	
182	49.1814	27.1542	12.8111	4.78799	2.32426	5.02908	8.32507	
183	51.8725	28.3917	13.3136	4.97631	2.41987	5.42801	8.76734	
184	54.1834	29.8018	13.8793	5.18192	2.52041	5.85131	9.2416	
185	56.4182	31.2676	14.4938	5.40149	2.6259	6.28767	9.7377	
186	58.1096	32.7506	15.1568	5.63803	2.73782	6.74121	10.2586	
187	61.0271	34.2089	15.8402	5.88478	2.85556	7.19718	10.7938	
188	64.4338	35.7647	16.5466	6.14178	2.97877	7.65929	11.3454	
189	67.7714	37.4716	17.2947	6.41354	3.1087	8.13695	11.9215	
190	70.617	39.2968	18.0983	6.70421	3.24676	8.63698	12.528	
191	73.9688	41.1544	18.9403	7.0092	3.39224	9.14955	13.1574	
192	78.6604	43.0311	19.786	7.31645	3.54113	9.65416	13.7912	
193	83.563	45.0495	20.6502	7.62904	3.69314	10.1584	14.4347	
194	88.1217	47.373	21.6008	7.96869	3.85524	10.6975	15.1211	
195	92.7413	49.8116	22.6095	8.32521	4.02488	11.2505	15.8309	
196	95.1211	52.5095	23.7597	8.73011	4.21223	11.8683	16.61	
197	96.5545	54.9947	24.9748	9.16405	4.4136	12.5165	17.4275	
198	98.5757	57.254	26.2141	9.62168	4.62888	13.1922	18.2838	
199	99.1913	59.2465	27.4431	10.0938	4.85447	13.8939	19.1735	
200	102.142	61.1206	28.6585	10.5804	5.09247	14.6313	20.1144	
201	105.785	63.0411	29.8512	11.0711	5.33775	15.3998	21.0997	
202	114.498	65.2321	31.0066	11.5491	5.58414	16.1704	22.11	
203	122.169	68.0828	32.224	12.0363	5.83374	16.9824	23.1735	
204	129.084	71.3493	33.5408	12.5388	6.08753	17.8324	24.2872	
205	137.286	74.8327	34.9313	13.0498	6.34339	18.6904	25.4258	
206	144.609	78.7129	36.4588	13.595	6.6091	19.5917	26.6203	
207	151.932	82.7929	38.1112	14.1748	6.88689	20.5247	27.8609	
208	159.067	87.0516	39.8906	14.7959	7.18052	21.495	29.1533	
209	164.854	91.4497	41.8136	15.4699	7.49534	22.5205	30.5134	
210	170.634	95.7802	43.8396	16.19	7.83215	23.5908	31.9338	
211	179.472	100.039	45.8906	16.9331	8.18554	24.6737	33.3895	
212	188.474	104.586	48.0065	17.7082	8.55631	25.7953	34.9015	
213	193.363	109.485	50.2985	18.551	8.95516	27.0206	36.5261	
214	196.423	114.042	52.6742	19.437	9.37698	28.3106	38.2299	
215	202.3	118.317	55.0722	20.3556	9.82103	29.6573	40.0148	
216	207.459	122.506	57.4804	21.3006	10.2834	31.0698	41.8842	
217	218.156	126.757	59.8569	22.2498	10.7582	32.5181	43.8224	
218	232.306	131.289	62.1413	23.163	11.2266	33.9386	45.7644	
219	246.13	136.025	64.3205	24.0206	11.6743	35.2922	47.6637	
220	258.505	142.121	66.8117	24.9693	12.1487	36.8246	49.7575	
221	270.963	148.311	69.3919	25.9224	12.6247	38.3568	51.8759	
222	282.014	155.203	72.255	26.9601	13.128	40.016	54.1406	
223	291.459	162.273	75.3454	28.0701	13.6592	41.7654	56.5176	
224	299.959	169.05	78.5474	29.2271	14.2129	43.5563	58.9617	
225	308.168	175.343	81.7678	30.4116	14.7842	45.364	61.4505	
226	319.8	180.966	84.834	31.5668	15.356	47.1061	63.9103	
227	332.33	186.285	87.7277	32.6798	15.9188	48.7815	66.3344	
228	342.693	191.645	90.5556	33.7804	16.478	50.4567	68.7796	
229	350.223	196.548	93.264	34.844	17.0246	52.0946	71.2065	
230	363.738	200.088	95.5334	35.7543	17.5239	53.483	73.4254	
231	375.555	201.771	97.091	36.4084	17.9306	54.4496	75.2461	
232	387.949	203.824	98.4756	37.0098	18.3006	55.3705	77.0283	
233	399.384	205.705	99.6182	37.5129	18.6238	56.1595	78.6828	
234	407.5	205.489	100.121	37.7644	18.8567	56.5189	79.9117	
235	408.272	202.763	99.8798	37.7411	18.9843	56.4081	80.6508	
236	416.308	200.837	99.5732	37.7163	19.0797	56.3442	81.4217	
237	423.839	198.55	98.9659	37.5745	19.121	56.1056	81.9944	
238	429.944	195.698	98.0503	37.3084	19.1073	55.6716	82.3416	
239	434.156	192.758	96.9283	36.9583	19.0442	55.122	82.5306	
240	436.092	189.204	95.5603	36.5046	18.9338	54.4052	82.5097	
241	435.902	184.99	93.9625	35.9569	18.7807	53.5322	82.2866	
242	434.506	179.219	92.0441	35.2802	18.5948	52.4059	81.7788	
243	429.967	172.821	89.8987	34.5231	18.372	51.1421	81.0773	
244	425.697	166.734	87.6726	33.7459	18.118	49.8714	80.3092	
245	416.168	159.753	85.2496	32.8887	17.8403	48.4531	79.3339	
246	407.924	153.203	82.8043	32.0331	17.5395	47.0677	78.3328	
247	398.335	146.735	80.316	31.1614	17.2211	45.6717	77.2626	
248	384.213	139.8	77.7396	30.2489	16.8903	44.2032	76.0571	
249	364.828	132.314	75.0638	29.2931	16.5453	42.6573	74.7011	
250	348.41	125.343	72.4362	28.3665	16.188	41.192	73.3764	
251	334.83	119.019	69.8751	27.4735	15.8197	39.8177	72.0985	
252	318.361	112.603	67.3052	26.5685	15.4479	38.425	70.745	
253	303.213	106.604	64.7921	25.6871	15.0694	37.0958	69.4125	
254	284.335	100.355	62.2621	24.7861	14.6905	35.7245	67.9757	
255	263.525	93.9874	59.7278	23.8755	14.3082	34.3352	66.4582	
256	249.013	88.53	57.3314	23.0352	13.9189	33.1117	65.0991	
257	237.319	83.7043	55.0282	22.2353	13.5243	31.9894	63.8199	
258	222.041	78.6663	52.7381	21.4193	13.1408	30.8166	62.4392	
259	204.572	73.4838	50.4584	20.5923	12.7621	29.6084	60.9664	
260	185.896	68.2027	48.1873	19.7564	12.3853	28.3707	59.403	
261	169.591	63.2816	45.9964	18.9552	12.009	27.2058	57.8934	
262	154.064	58.5448	43.8567	18.1691	11.6353	26.0658	56.3731	
263	139.448	54.0134	41.7716	17.3998	11.2648	24.9532	54.8476	
264	126.889	49.8538	39.7713	16.6665	10.8969	23.9146	53.389	
265	116.472	46.1002	37.8616	15.9726	10.5313	22.9601	52.0175	
266	106.042	42.4949	36.0028	15.2878	10.1739	22.0093	50.618	
267	95.3101	38.9646	34.1815	14.6027	9.82513	21.0373	49.1506	
268	84.6821	35.5253	32.3964	13.9183	9.48306	20.0466	47.6143	
269	76.4504	32.5238	30.7223	13.2898	9.14351	19.1778	46.2377	
270	69.2693	29.7834	29.1225	12.6892	8.8097	18.3606	44.9136	
271	61.5465	27.075	27.5518	12.0793	8.48785	17.4927	43.4769	
272	53.7634	24.4037	25.9993	11.4565	8.17347	16.5686	41.9059	
273	46.1153	21.724	24.4283	10.7996	7.8597	15.5448	40.1044	
274	39.5451	19.3086	22.9369	10.1753	7.55248	14.5787	38.3594	
275	34.1066	17.2017	21.5522	9.60293	7.25412	13.7158	36.7647	
276	30.376	15.5127	20.3193	9.12331	6.95969	13.0652	35.5321	
277	27.1784	13.9991	19.1526	8.66918	6.67286	12.4594	34.3598	
278	24.1641	12.603	18.0374	8.22679	6.39704	11.8591	33.1795	
279	20.9685	11.2389	16.9416	7.7689	6.13512	11.1897	31.8462	
280	18.2094	10.0155	15.9067	7.33502	5.88074	10.5597	30.5632	
281	15.8828	8.93269	14.9363	6.92957	5.6334	9.98191	29.3595	
282	13.7474	7.93392	14.0056	6.53188	5.39514	9.40106	28.1268	
283	12.0362	7.0715	13.1441	6.16994	5.16225	8.8946	27.0238	
284	10.2864	6.22726	12.285	5.78638	4.93991	8.30817	25.7305	
285	8.77597	5.47277	11.4724	5.42051	4.72463	7.74804	24.4658	
286	7.4475	4.78581	10.6898	5.06134	4.51504	7.18853	23.1719	
287	6.32033	4.18236	9.95749	4.72455	4.31291	6.66816	21.9387	
288	5.42204	3.68003	9.30245	4.4321	4.11944	6.24147	20.8994	
289	4.61147	3.21861	8.66849	4.14075	3.93321	5.80126	19.8088	
290	3.91818	2.8114	8.07289	3.86542	3.75397	5.38613	18.7568	
291	3.32544	2.45235	7.51339	3.60521	3.58157	4.99445	17.7417	
292	2.82609	2.13998	6.99389	3.36391	3.41608	4.63611	16.7904	
293	2.43351	1.87987	6.52899	3.15478	3.25602	4.34632	15.9934	
294	2.08465	1.64659	6.08768	2.95254	3.10354	4.05969	15.1949	
295	1.76478	1.43106	5.65549	2.74689	2.95777	3.75168	14.33	
296	1.48819	1.23912	5.24347	2.54807	2.81718	3.4503	13.4662	
297	1.2551	1.07271	4.86102	2.36346	2.68278	3.17332	12.653	
298	1.05904	0.928738	4.50675	2.19255	2.55438	2.92	11.8911	
299	0.889108	0.800034	4.16578	2.02536	2.4299	2.66789	11.1182	
300	0.747067	0.689605	3.8522	1.87204	2.31156	2.44036	10.4026	
301	0.62841	0.594886	3.56374	1.73157	2.1987	2.23565	9.74155	
302	0.522965	0.507711	3.27092	1.58598	2.08196	2.01847	9.02195	
303	0.436849	0.434701	3.01127	1.45721	1.97693	1.82874	8.38217	
304	0.368725	0.375737	2.78944	1.35054	1.88026	1.68235	7.86745	
305	0.314613	0.326669	2.59235	1.25826	1.78729	1.56469	7.43276	
306	0.26446	0.28131	2.39585	1.16229	1.69901	1.43109	6.94876	
307	0.220385	0.240302	2.20096	1.06551	1.61023	1.29322	6.44041	
308	0.183244	0.20487	2.01798	0.974892	1.52312	1.16635	5.95742	
309	0.151883	0.174172	1.84504	0.889484	1.4367	1.04899	5.49508	
310	0.126052	0.148234	1.68873	0.812429	1.35664	0.944444	5.07392	
311	0.103788	0.125245	1.53452	0.736698	1.27181	0.844185	4.65115	
312	0.085461	0.105822	1.3944	0.66803	1.1923	0.754572	4.26352	
313	0.0710001	0.0901265	1.27717	0.610591	1.12665	0.679852	3.93924	
314	0.0587188	0.0764526	1.16515	0.555872	1.06039	0.610095	3.62509	
315	0.048668	0.0649742	1.06492	0.506996	0.999875	0.548512	3.34212	
316	0.040238	0.055096	0.971157	0.461391	0.940725	0.492049	3.07434	
317	0.0330453	0.0464293	0.880164	0.417287	0.879601	0.438663	2.81046	
318	0.0274508	0.0395232	0.805768	0.381218	0.830757	0.395029	2.59518	
319	0.0228091	0.0336453	0.737681	0.348277	0.784649	0.355746	2.39642	
320	0.0186837	0.0282824	0.666909	0.314207	0.731854	0.316363	2.18523	
321	0.0152271	0.0236582	0.599993	0.282089	0.679294	0.27997	1.98292	
322	0.0123629	0.0197165	0.537792	0.252317	0.628178	0.246845	1.79267	
323	0.0100332	0.0164245	0.481834	0.225591	0.580661	0.217546	1.61996	
324	0.00818666	0.013754	0.433957	0.202751	0.539543	0.192729	1.47154	
325	0.00662332	0.0114224	0.387615	0.180721	0.497209	0.169334	1.32568	
326	0.00538631	0.00953403	0.347966	0.161896	0.4605	0.149528	1.20029	
327	0.00433019	0.00786825	0.308868	0.143405	0.421726	0.130557	1.07456	
328	0.00348371	0.00649821	0.274361	0.127117	0.386494	0.114076	0.962694	
329	0.00279554	0.00535311	0.243094	0.112395	0.353311	0.0994222	0.860288	
330	0.00225438	0.0044312	0.216431	0.0998581	0.324537	0.0870705	0.772487	
331	0.00184597	0.00372204	0.195518	0.0900207	0.30247	0.0773723	0.703809	
332	0.00150792	0.00311936	0.176231	0.080971	0.281275	0.0686005	0.639802	
333	0.00122692	0.00260451	0.158256	0.0725603	0.260594	0.0605968	0.579453	
334	0.000991126	0.00215957	0.141133	0.0645741	0.239769	0.053157	0.521171	
335	0.000790441	0.00176809	0.124283	0.056746	0.217845	0.0460452	0.462873	
336	0.000627069	0.00143998	0.108874	0.0496061	0.196892	0.0396762	0.408946	
337	0.000501245	0.00118163	0.0960923	0.0436911	0.179292	0.0344457	0.36402	
338	0.000401917	0.000972604	0.0850716	0.0385993	0.163766	0.0299965	0.325021	
339	0.000321766	0.00079931	0.0751979	0.034048	0.149352	0.0260814	0.28975	
340	0.000256262	0.000653511	0.0661292	0.0298793	0.135509	0.0225609	0.256981	
341	0.000200816	0.000526825	0.0576652	0.0259963	0.122209	0.0193269	0.22615	
342	0.000139408	0.000391108	0.0515287	0.0231068	0.1182	0.0165622	0.207287	
343	9.73992e-05	0.00029162	0.0459868	0.0205158	0.113904	0.014193	0.190527	
344	7.63509e-05	0.000235164	0.0401137	0.0178554	0.102758	0.0121623	0.168378	
345	5.30035e-05	0.000174582	0.035845	0.0158708	0.0993865	0.0104226	0.155303	
346	3.70224e-05	0.000130141	0.0319821	0.0140877	0.095751	0.00892944	0.14324	
347	2.90682e-05	0.000104901	0.0277295	0.0121889	0.0856561	0.0076154	0.125852	
348	2.27272e-05	8.43719e-05	0.0241253	0.0105807	0.0770738	0.00650887	0.110961	
349	1.57777e-05	6.26366e-05	0.021558	0.0094047	0.0745452	0.00557779	0.102422	
350	1.09534e-05	4.65006e-05	0.0192639	0.00835938	0.0720996	0.0047799	0.0947781	
351	7.60408e-06	3.45214e-05	0.0172139	0.00743025	0.0697342	0.00409615	0.0878342	
352	5.27906e-06	2.56283e-05	0.0153821	0.00660439	0.0674464	0.0035102	0.0814745	
353	3.66506e-06	1.90261e-05	0.0137452	0.00587032	0.0652337	0.00300808	0.0756228	
354	2.54436e-06	1.41247e-05	0.0122825	0.00521784	0.0630935	0.00257778	0.0702233	
355	1.76633e-06	1.0486e-05	0.0109754	0.00463788	0.0610236	0.00220903	0.0652319	
356	1.23421e-06	7.81869e-06	0.00979507	0.00411785	0.0588061	0.00189305	0.0604639	
357	9.68149e-07	6.3058e-06	0.00854517	0.0035843	0.053058	0.0016224	0.0535982	
358	6.72132e-07	4.68134e-06	0.00763583	0.00318591	0.0513174	0.00139032	0.0497143	
359	4.66611e-07	3.47537e-06	0.00682326	0.0028318	0.0496338	0.00119144	0.0461596	
360	3.23961e-07	2.58007e-06	0.00609715	0.00251705	0.0480054	0.00102101	0.0428853	
361	2.24898e-07	1.91541e-06	0.00544832	0.00223728	0.0464305	0.000874954	0.0398586	
362	1.5614e-07	1.42197e-06	0.00486853	0.00198861	0.0449072	0.000749794	0.0370554	
363	1.08408e-07	1.05566e-06	0.00435044	0.00176758	0.043434	0.000642538	0.0344559	
364	7.5267e-08	7.83705e-07	0.00388748	0.00157111	0.042009	0.000550624	0.0320436	
