Time:	eggs:	instar1:	instar2:	instar3:	pupae:	males:	females:	
86	0	0	0	0	0	0	0	
87	0	0	0	0	0	0	0	
88	0	0	0	0	0	0	0	
89	0	0	0	0	0	0	0	
90	0	0	0	0	0	0	0	
91	0	0	0	0	0	0	0	
92	0	0	0	0	0	0	0	
93	0	0	0	0	0	0	0	
94	0	0	0	0	0	0	0	
95	0	0	0	0	0	0	0	
96	0	0	0	0	0	0	0	
97	0	0	0	0	0	0	0	
98	0	0	0	0	0	0	0	
99	0	0	0	0	0	0	0	
100	0	0	0	0	0	0	0	
101	0	0	0	0	0	0	0	
102	0	0	0	0	0	0	0	
103	0	0	0	0	0	0	0	
104	0	0	0	0	0	0	0	
105	0	0	0	0	0	0	0	
106	0	0	0	0	0	0	0	
107	0	0	0	0	0	0	0	
108	0	0	0	0	0	0	0	
109	0	0	0	0	0	0	0	
110	0	0	0	0	0	0	0	
111	0	0	0	0	0	0	0	
112	0	0	0	0	0	0	0	
113	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	
115	0	0	0	0	0	0	0	
116	0	0	0	0	0	0	0	
117	0	0	0	0	0	0	0	
118	0	0	0	0	0	0	0	
119	0	0	0	0	0	0	0	
120	0	0	0	0	0	0	0	
121	0	0	0	0	0	0	0	
122	0	0	0	0	0	0	0	
123	0	0	0	0	0	0	0	
124	0	0	0	0	0	0	0	
125	0	0	0	0	0	0	0	
126	0	0	0	0	0	0	0	
127	0	0	0	0	0	0	0	
128	0	0	0	0	0	0	0	
129	0	0	0	0	0	0	0	
130	0	0	0	0	0	0	0	
131	0	0	0	0	0	0	0	
132	0	0	0	0	0	0	0	
133	0	0	0	0	0	0	0	
134	0	0	0	0	0	0	0	
135	0	0	0	0	0	0	0	
136	0	0	0	0	0	0	0	
137	0	0	0	0	0	0	0	
138	0	0	0	0	0	0	0	
139	0	0	0	0	0	0	0	
140	0	0	0	0	0	0	0	
141	0	0	0	0	0	0	0	
142	0	0	0	0	0	0	0	
143	0	0	0	0	0	0	0	
144	0	0	0	0	0	0	0	
145	0	0	0	0	0	0	0	
146	0	0	0	0	0	0	0	
147	0	0	0	0	0	0	0	
148	0	0	0	0	0	0	0	
149	0	0	0	0	0	0	0	
150	0	0	0	0	0	0	0	
151	0	0	0	0	0	0	0	
152	0	0	0	0	0	0	0	
153	0	0	0	0	0	0	0	
154	0	0	0	0	0	0	0	
155	0	0	0	0	0	0	0	
156	0	0	0	0	0	0	0	
157	0	0	0	0	0	0	0	
158	0	0	0	0	0	0	0	
159	0	0	0	0	0	0	0	
160	0	0	0	0	0	0	0	
161	0	0	0	0	0	0	0	
162	0	0	0	0	0	0	0	
163	0	0	0	0	0	0	0	
164	0	0	0	0	0	0	0	
165	0	0	0	0	0	0	0	
166	0	0	0	0	0	0	0	
167	0	0	0	0	0	0	0	
168	0	0	0	0	0	0	0	
169	0	0	0	0	0	0	0	
170	0	0	0	0	0	0	0	
171	0	0	0	0	0	0	0	
172	0	0	0	0	0	0	0	
173	0	0	0	0	0	0	0	
174	0	0	0	0	0	0	0	
175	0	0	0	0	0	0	0	
176	0	0	0	0	0	0	0	
177	0	0	0	0	0	0	0	
178	0.392255	0	0	0	0	0	9.98902	
179	7.45159	0.289005	0.00554856	0.000102909	3.03203e-06	6.88074e-08	9.77101	
180	13.9461	1.08106	0.0433376	0.00170264	0.000108184	5.79028e-06	9.56119	
181	17.9305	2.0866	0.126455	0.00737079	0.000689685	5.76525e-05	9.34303	
182	21.5028	3.27559	0.267588	0.0207369	0.00254978	0.00029601	9.12996	
183	23.2636	4.38233	0.446281	0.0423006	0.00629716	0.000928681	8.90832	
184	25.0784	5.51946	0.675954	0.0758629	0.0132091	0.00239763	8.69353	
185	26.3541	6.59884	0.941063	0.12126	0.0239812	0.00519284	8.48033	
186	26.098	7.3886	1.19536	0.171314	0.0373727	0.00929002	8.2564	
187	26.9161	8.25729	1.50183	0.238781	0.0570768	0.0163518	8.05093	
188	28.0544	9.15503	1.84294	0.321693	0.0834668	0.0273625	7.85674	
189	30.216	10.2433	2.24969	0.4283	0.119886	0.0450451	7.6813	
190	32.4776	11.4593	2.70659	0.555298	0.16616	0.0709995	7.52002	
191	33.0477	12.4414	3.137	0.682285	0.215467	0.102283	7.35968	
192	32.9408	13.2243	3.55192	0.812524	0.268522	0.139891	7.20548	
193	32.7962	13.8936	3.96546	0.950552	0.326947	0.18589	7.06375	
194	33.0491	14.551	4.39483	1.10185	0.393039	0.243599	6.94116	
195	33.8035	15.2648	4.84894	1.26894	0.468151	0.316285	6.8419	
196	34.4032	15.9463	5.29781	1.44079	0.548143	0.401595	6.76036	
197	34.613	16.5298	5.72327	1.61024	0.629825	0.49712	6.69297	
198	33.677	16.8056	6.06661	1.75639	0.704129	0.59133	6.62277	
199	33.9042	17.2001	6.44786	1.92285	0.788208	0.709041	6.58875	
200	33.772	17.491	6.78916	2.07906	0.870018	0.833458	6.56592	
201	33.9862	17.7993	7.12581	2.23765	0.954217	0.973505	6.56693	
202	35.1998	18.309	7.50267	2.41398	1.04717	1.14335	6.60914	
203	35.9856	18.793	7.85355	2.5789	1.13676	1.3204	6.66486	
204	36.3612	19.2031	8.17452	2.73098	1.22141	1.50116	6.73035	
205	35.5516	19.3207	8.41085	2.85028	1.2923	1.66317	6.77859	
206	35.3943	19.4596	8.65026	2.97383	1.36386	1.84192	6.85295	
207	36.6481	19.8568	8.94341	3.11987	1.44417	2.06013	6.97947	
208	37.4543	20.2314	9.20946	3.25177	1.51916	2.27628	7.11069	
209	38.3053	20.6417	9.47278	3.37949	1.59191	2.50023	7.25769	
210	38.5766	20.9437	9.70066	3.4903	1.65717	2.71303	7.39927	
211	38.5833	21.156	9.90153	3.58953	1.71657	2.91929	7.54025	
212	38.3488	21.2685	10.0718	3.67692	1.77003	3.11709	7.67824	
213	37.8342	21.2618	10.2047	3.75075	1.81698	3.30279	7.8088	
214	37.8021	21.2838	10.3356	3.8256	1.86288	3.49775	7.95604	
215	38.0917	21.3509	10.4627	3.89926	1.90749	3.69902	8.11662	
216	38.0889	21.3649	10.562	3.9608	1.94693	3.88847	8.27003	
217	39.0321	21.5531	10.6905	4.03303	1.98909	4.10326	8.45763	
218	39.9443	21.8027	10.8191	4.10103	2.02933	4.31721	8.6505	
219	40.0304	21.9357	10.9137	4.15159	2.06257	4.5043	8.81957	
220	40.0713	22.0374	10.9998	4.19724	2.09247	4.6851	8.98687	
221	39.9101	22.0775	11.0692	4.2355	2.11839	4.85404	9.14588	
222	39.4706	22.0272	11.1146	4.26453	2.13976	5.00718	9.29168	
223	39.8598	22.0926	11.1831	4.30339	2.16301	5.18049	9.46418	
224	40.7231	22.2781	11.2699	4.34788	2.18769	5.36607	9.65472	
225	41.5845	22.5269	11.3642	4.39192	2.21212	5.55085	9.84896	
226	42.2751	22.7965	11.4618	4.43373	2.23549	5.72944	10.0408	
227	42.6658	23.0411	11.5566	4.47163	2.25709	5.89689	10.2245	
228	41.5672	22.9772	11.5859	4.48399	2.2696	6.00947	10.3507	
229	41.753	23.0651	11.6579	4.51557	2.28644	6.15807	10.5194	
230	42.6867	23.313	11.7626	4.55973	2.30726	6.32986	10.7168	
231	43.2292	23.5325	11.857	4.59783	2.32707	6.48578	10.9007	
232	42.9228	23.5679	11.9098	4.61929	2.34177	6.60378	11.0467	
233	42.1654	23.4301	11.923	4.62741	2.35146	6.69181	11.1624	
234	40.7665	23.0569	11.8767	4.61568	2.35388	6.73821	11.2338	
235	38.438	22.3564	11.7419	4.57361	2.34531	6.72351	11.2372	
236	36.5236	21.5673	11.574	4.52468	2.33243	6.69738	11.2284	
237	35.2971	20.7855	11.3882	4.47395	2.31744	6.67191	11.2216	
238	33.7094	19.8759	11.1461	4.40221	2.29532	6.60667	11.1702	
239	33.11	19.0529	10.9006	4.3328	2.2722	6.55207	11.1325	
240	32.3806	18.1996	10.6218	4.24883	2.24422	6.47003	11.0645	
241	31.2737	17.2762	10.3064	4.14769	2.21043	6.35222	10.9553	
242	29.5026	16.2304	9.94802	4.02574	2.16966	6.18775	10.7897	
243	28.0965	15.2009	9.58069	3.90016	2.12601	6.01507	10.613	
244	26.7737	14.1795	9.20281	3.76885	2.07948	5.82815	10.417	
245	24.9103	13.1008	8.80219	3.62422	2.02867	5.60762	10.175	
246	24.4332	12.1932	8.42986	3.49473	1.97931	5.422	9.9751	
247	22.7729	11.2221	8.0374	3.35014	1.92676	5.19611	9.71821	
248	20.9468	10.264	7.64394	3.20232	1.87259	4.95912	9.43984	
249	19.544	9.39122	7.26706	3.06158	1.81885	4.73589	9.17391	
250	18.334	8.58908	6.90342	2.92547	1.7653	4.52072	8.91245	
251	16.8128	7.80969	6.54301	2.78721	1.71106	4.29691	8.63068	
252	15.3647	7.08491	6.19456	2.65255	1.65696	4.07861	8.34847	
253	13.9662	6.41134	5.85786	2.5213	1.60307	3.86544	8.06513	
254	12.8435	5.81143	5.53972	2.3981	1.5501	3.66882	7.79874	
255	11.8352	5.26848	5.23633	2.28034	1.49784	3.48247	7.54025	
256	10.7418	4.75941	4.94244	2.16425	1.446	3.29698	7.27495	
257	9.89991	4.31275	4.66667	2.05638	1.39518	3.12888	7.02993	
258	9.01602	3.89868	4.40155	1.95112	1.34514	2.96386	6.7826	
259	8.17514	3.52024	4.14856	1.84983	1.29597	2.80542	6.53895	
260	7.33527	3.16918	3.90576	1.75116	1.24765	2.65008	6.29333	
261	6.48652	2.83918	3.67117	1.65388	1.20007	2.49481	6.04028	
262	5.84682	2.55547	3.45411	1.56541	1.15374	2.35854	5.81394	
263	5.13249	2.28148	3.24184	1.47583	1.10828	2.2158	5.56929	
264	4.53019	2.03899	3.04304	1.39223	1.06406	2.08477	5.33951	
265	4.00545	1.82206	2.85579	1.31332	1.02103	1.96232	5.11964	
266	3.54431	1.62766	2.67929	1.23869	0.979186	1.84741	4.9084	
267	3.16544	1.45708	2.51451	1.16942	0.938489	1.74314	4.7124	
268	2.77656	1.29701	2.35585	1.10087	0.899161	1.63708	4.50826	
269	2.42583	1.15217	2.20562	1.03532	0.861051	1.53543	4.30795	
270	2.1223	1.02331	2.06463	0.973649	0.824156	1.44067	4.11682	
271	1.87964	0.911845	1.93414	0.917221	0.788349	1.35663	3.94337	
272	1.67264	0.813234	1.81193	0.864345	0.753675	1.27896	3.77948	
273	1.44693	0.718362	1.69264	0.810412	0.72057	1.19494	3.59899	
274	1.25002	0.633756	1.58048	0.7594	0.688636	1.11568	3.42476	
275	1.07497	0.557509	1.47423	0.710501	0.657831	1.03919	3.25275	
276	0.915131	0.487213	1.37161	0.66216	0.627939	0.961776	3.07445	
277	0.780767	0.426167	1.27663	0.617556	0.599286	0.891453	2.90852	
278	0.668315	0.373283	1.1889	0.576541	0.571814	0.827965	2.75508	
279	0.574731	0.327555	1.10798	0.538934	0.545439	0.770993	2.614	
280	0.49463	0.287339	1.03241	0.503722	0.520102	0.718051	2.47992	
281	0.418599	0.249456	0.95775	0.4676	0.495596	0.660894	2.33276	
282	0.353458	0.21607	0.887496	0.433395	0.472011	0.60684	2.19018	
283	0.296859	0.186128	0.819994	0.40008	0.449018	0.553683	2.04644	
284	0.248111	0.159419	0.755059	0.367684	0.426445	0.50176	1.90216	
285	0.208954	0.137639	0.69854	0.340053	0.405781	0.45931	1.78111	
286	0.176172	0.118917	0.646507	0.314687	0.386115	0.420945	1.66893	
287	0.148	0.102381	0.597185	0.290425	0.36716	0.38408	1.55873	
288	0.124822	0.088431	0.552649	0.268741	0.349278	0.352079	1.46037	
289	0.105418	0.0764416	0.511662	0.248846	0.332256	0.323198	1.36933	
290	0.0891193	0.0661037	0.473824	0.23051	0.316031	0.296953	1.28456	
291	0.0748982	0.0568858	0.437587	0.212693	0.300423	0.270967	1.19936	
292	0.0632596	0.0491335	0.404984	0.196856	0.285673	0.248681	1.12394	
293	0.0532755	0.0423367	0.374309	0.181849	0.271575	0.227454	1.05082	
294	0.0450205	0.0365583	0.346387	0.168294	0.258184	0.208806	0.984645	
295	0.0377594	0.0313817	0.319407	0.154971	0.245269	0.189935	0.917099	
296	0.0314537	0.0267817	0.293149	0.141934	0.232235	0.171476	0.849154	
297	0.0261075	0.0227884	0.268257	0.129611	0.219247	0.154354	0.783907	
298	0.0216417	0.0193683	0.245198	0.118223	0.206749	0.138783	0.722828	
299	0.0179528	0.0164705	0.224244	0.107894	0.195069	0.12485	0.666855	
300	0.0149522	0.0140498	0.205715	0.0987723	0.184619	0.112665	0.617106	
301	0.0123401	0.0118936	0.187286	0.0897361	0.173405	0.100897	0.566728	
302	0.0101645	0.0100503	0.170203	0.0813808	0.162582	0.0901964	0.519524	
303	0.00839255	0.00851066	0.155006	0.0739596	0.152755	0.0808014	0.477248	
304	0.00692159	0.00719929	0.141017	0.0671443	0.143372	0.0723088	0.437945	
305	0.00569344	0.00607527	0.127981	0.0608104	0.134243	0.064553	0.400905	
306	0.00466768	0.00511081	0.115791	0.0549034	0.125305	0.0574505	0.365857	
307	0.00381314	0.00428489	0.104408	0.0494027	0.116569	0.0509565	0.332741	
308	0.00312251	0.00360054	0.0943564	0.0445531	0.108685	0.0452984	0.3033	
309	0.00255689	0.00302534	0.0852675	0.0401775	0.101329	0.0402664	0.276446	
310	0.00210316	0.00255246	0.0773696	0.0363799	0.0948566	0.03594	0.252998	
311	0.00172154	0.00214383	0.0698889	0.0327938	0.0884009	0.0319347	0.230501	
312	0.00140552	0.00179618	0.0629764	0.0294885	0.0821826	0.028306	0.209487	
313	0.00115065	0.00150872	0.0568911	0.0265835	0.0765945	0.0251532	0.190868	
314	0.000947943	0.00127436	0.0516806	0.0240983	0.071784	0.0224763	0.174872	
315	0.000777192	0.00107179	0.0467468	0.0217522	0.066989	0.0199985	0.159533	
316	0.000637837	0.000902196	0.04232	0.0196512	0.0625673	0.017809	0.145662	
317	0.000523917	0.000759951	0.0383384	0.0177652	0.0584769	0.0158699	0.133086	
318	0.000426575	0.000634977	0.0344526	0.0159312	0.054216	0.0140284	0.12062	
319	0.000346404	0.000529203	0.030882	0.0142503	0.0501381	0.0123691	0.109044	
320	0.000279091	0.00043767	0.0274702	0.0126495	0.0460135	0.0108227	0.0978257	
321	0.000224808	0.000361884	0.0244297	0.0112259	0.0422186	0.00946743	0.0877413	
322	0.000181246	0.000299484	0.0217446	0.00997116	0.0387704	0.00828913	0.0787649	
323	0.000147176	0.000249563	0.0194885	0.00891793	0.0358495	0.00730769	0.0711952	
324	0.000118605	0.000206437	0.0173388	0.00791762	0.0329067	0.0063953	0.0638825	
325	9.48851e-05	0.000169539	0.0153159	0.00697925	0.0299898	0.00555678	0.0569111	
326	7.60478e-05	0.000139486	0.0135533	0.00616314	0.0273805	0.00483688	0.0507913	
327	6.11672e-05	0.000115162	0.0120353	0.00546142	0.0250851	0.00422492	0.0454874	
328	4.9162e-05	9.50093e-05	0.0106795	0.00483605	0.0229654	0.00368768	0.0407074	
329	3.93853e-05	7.81336e-05	0.00944631	0.00426869	0.0209581	0.00320853	0.036314	
330	3.15792e-05	6.43076e-05	0.0083623	0.00377094	0.0191417	0.00279389	0.0324209	
331	2.52397e-05	5.27615e-05	0.00737947	0.00332078	0.017428	0.0024252	0.0288544	
332	2.03572e-05	4.36742e-05	0.00656998	0.00295032	0.0160084	0.00212387	0.0259082	
333	1.64199e-05	3.61523e-05	0.00584932	0.00262121	0.0147045	0.00186	0.0232629	
334	1.31683e-05	2.97598e-05	0.0051789	0.00231593	0.0134322	0.00161989	0.0207722	
335	1.06325e-05	2.4657e-05	0.00461506	0.00205948	0.0123495	0.00141993	0.0186683	
336	8.50247e-06	2.02394e-05	0.00407455	0.00181447	0.0112491	0.00123312	0.0166224	
337	6.72539e-06	1.64351e-05	0.00355889	0.00158152	0.0101374	0.00105944	0.0146425	
338	5.32104e-06	1.33491e-05	0.00310923	0.00137881	0.00913774	0.00091044	0.0129015	
339	4.16034e-06	1.07369e-05	0.00270517	0.00119692	0.00822238	0.000778171	0.011328	
340	2.88818e-06	7.97097e-06	0.0024173	0.00106389	0.00795263	0.000666856	0.0103829	
341	2.00502e-06	5.91754e-06	0.00216006	0.000945637	0.00769173	0.000571464	0.00956472	
342	1.39193e-06	4.39311e-06	0.00193019	0.000840531	0.00743938	0.000489717	0.00883645	
343	9.72657e-07	3.27607e-06	0.00172284	0.000746384	0.00717	0.000419722	0.00815991	
344	7.69728e-07	2.66124e-06	0.00150535	0.000650794	0.00646375	0.000360735	0.00722641	
345	6.10923e-07	2.16793e-06	0.00131903	0.000569051	0.0058435	0.000310915	0.00641173	
346	4.83041e-07	1.75951e-06	0.00115149	0.000495735	0.00526327	0.000266984	0.00566398	
347	3.81522e-07	1.42653e-06	0.00100418	0.000431411	0.00473567	0.000229018	0.00499561	
348	3.02064e-07	1.15924e-06	0.000877742	0.000376302	0.00427081	0.000196907	0.00441458	
349	2.39668e-07	9.43964e-07	0.000768784	0.0003289	0.0038594	0.000169642	0.00390786	
350	1.90447e-07	7.69728e-07	0.00067428	0.000287866	0.00349243	0.000146355	0.00346323	
351	1.5144e-07	6.28027e-07	0.000591745	0.000252102	0.00316222	0.000126339	0.0030704	
352	1.18669e-07	5.06169e-07	0.000515893	0.000219291	0.00285124	0.000108205	0.00270581	
353	8.28899e-08	3.77298e-07	0.000460269	0.000194642	0.00274678	9.2698e-05	0.00248117	
354	6.50064e-08	3.03737e-07	0.000398566	0.000168196	0.0024541	7.8957e-05	0.00217396	
355	5.06925e-08	2.43625e-07	0.000345811	0.000145604	0.00220217	6.72994e-05	0.00190909	
356	3.5196e-08	1.80864e-07	0.000309011	0.000129421	0.00212992	5.76724e-05	0.00175853	
357	2.45985e-08	1.34866e-07	0.000275797	0.000114917	0.00205266	4.9426e-05	0.00162148	
358	1.94495e-08	1.09382e-07	0.000240599	0.000100041	0.00184754	4.24124e-05	0.00143329	
359	1.53587e-08	8.86035e-08	0.000209635	8.69837e-05	0.00166089	3.63495e-05	0.00126438	
360	1.20879e-08	7.16461e-08	0.000183362	7.59107e-05	0.00150245	3.1234e-05	0.00112	
361	8.39525e-09	5.31891e-08	0.000163849	6.74733e-05	0.00145316	2.6766e-05	0.00103283	
362	5.82866e-09	3.94869e-08	0.000146413	5.99737e-05	0.00140549	2.29372e-05	0.000955237	
363	4.04713e-09	2.93146e-08	0.000130832	5.33077e-05	0.00135938	1.96561e-05	0.000884981	
364	2.8098e-09	2.17628e-08	0.00011691	4.73827e-05	0.00131478	1.68443e-05	0.000820754	
